seat_no,prn,centre,total_gradepoints,sgpi,status,year_of_admission,clg_id,gender
5019528,2019016402268826,Tala,0.0,0.0,RR ,2019,946,M
5019529,2020016402223532,Tala,0.0,0.0,RR ,2020,946,F
5020160,2022016402110494,Tala,0.0,0.0,RR ,2022,946,F
5020161,2022016402110397,Tala,0.0,0.0,RR ,2022,946,F
5017956,2020016402129512,Thane,0.0,0.0,Unsuccessful ,2020,948,M
5017957,2020016402127006,Thane,0.0,0.0,Unsuccessful ,2020,948,M
5017958,2020016402127792,Thane,154.0,7.0,Successful ,2020,948,M
5017959,2020016402127722,Thane,163.0,7.41,Successful ,2020,948,M
5017960,2020016402127745,Thane,176.0,8.0,Successful ,2020,948,M
5017961,2020016402127045,Thane,0.0,0.0,Unsuccessful ,2020,948,M
5017962,2020016402126943,Thane,0.0,0.0,Unsuccessful ,2020,948,M
5017963,2019016401592685,Thane,172.0,7.82,Successful ,2019,948,M
5017964,2020016402132553,Thane,0.0,0.0,Unsuccessful ,2020,948,M
5017965,2020016402126893,Thane,163.0,7.41,Successful ,2020,948,F
5017966,2020016402127173,Thane,157.0,7.14,Successful ,2020,948,F
5017967,2020016402127134,Thane,0.0,0.0,Unsuccessful ,2020,948,M
5017968,2020016402129415,Thane,0.0,0.0,Unsuccessful ,2020,948,M
5017969,2020016402132537,Thane,163.0,7.41,Successful ,2020,948,M
5017970,2019016401592662,Thane,187.0,8.5,Successful ,2019,948,M
5017971,2020016402128025,Thane,164.0,7.45,Successful ,2020,948,M
5017972,2020016402132545,Thane,0.0,0.0,Unsuccessful ,2020,948,F
5017973,2020016402127784,Thane,0.0,0.0,Unsuccessful ,2020,948,M
5017974,2020016402127165,Thane,157.0,7.14,Successful ,2020,948,M
5017975,2020016402129705,Thane,0.0,0.0,Unsuccessful ,2020,948,M
5017976,2019016401592751,Thane,172.0,7.82,Successful ,2019,948,M
5017977,2020016402126974,Thane,175.0,7.95,Successful ,2020,948,M
5017978,2020016402128033,Thane,0.0,0.0,Unsuccessful ,2020,948,M
5017979,2020016402126997,Thane,144.0,6.55,Successful ,2020,948,M
5017980,2019016401592654,Thane,166.0,7.55,Successful ,2019,948,F
5017981,2020016402127022,Thane,174.0,7.91,Successful ,2020,948,M
5017982,2019016401592735,Thane,160.0,7.27,Successful ,2019,948,M
5017983,2019016401592727,Thane,0.0,0.0,Unsuccessful ,2019,948,M
5017984,2020016402129454,Thane,0.0,0.0,Unsuccessful ,2020,948,M
5017985,2020016402132514,Thane,140.0,6.36,Successful ,2020,948,M
5017986,2020016402127037,Thane,148.0,6.73,Successful ,2020,948,M
5017987,2019016401592693,Thane,169.0,7.68,Successful ,2019,948,M
5017988,2020016402132522,Thane,0.0,0.0,Unsuccessful ,2020,948,M
5017989,2020016402127014,Thane,160.0,7.27,Successful ,2020,948,F
5017990,2020016402127552,Thane,165.0,7.5,Successful ,2020,948,M
5017991,2020016402127181,Thane,144.0,6.55,Successful ,2020,948,F
5017992,2020016402129284,Thane,0.0,0.0,Unsuccessful ,2020,948,M
5017993,2019016401592712,Thane,168.0,7.64,Successful ,2019,948,M
5017994,2020016402127776,Thane,0.0,0.0,Unsuccessful ,2020,948,M
5017995,2020016402127126,Thane,157.0,7.14,Successful ,2020,948,M
5017996,2020016402127753,Thane,138.0,6.27,Successful ,2020,948,M
5017997,2020016402127142,Thane,147.0,6.68,Successful ,2020,948,M
5017998,2020016402126927,Thane,0.0,0.0,Unsuccessful ,2020,948,F
5017999,2020016402128265,Thane,0.0,0.0,Unsuccessful ,2020,948,M
5018000,2020016402172995,Thane,0.0,0.0,Unsuccessful ,2020,948,M
5018001,2020016402172987,Thane,0.0,0.0,Unsuccessful ,2020,948,M
5018002,2020016402126966,Thane,166.0,7.55,Successful ,2020,948,F
5018003,2020016402129172,Thane,143.0,6.5,Successful ,2020,948,M
5018004,2020016402126912,Thane,148.0,6.73,Successful ,2020,948,M
5018005,2019016401592677,Thane,172.0,7.82,Successful ,2019,948,M
5018006,2020016402126951,Thane,0.0,0.0,Unsuccessful ,2020,948,M
5018007,2020016402129663,Thane,162.0,7.36,Successful ,2020,948,F
5018008,2019016401592704,Thane,187.0,8.5,Successful ,2019,948,M
5018009,2020016402126982,Thane,0.0,0.0,Unsuccessful ,2020,948,M
5018010,2020016402127737,Thane,0.0,0.0,Unsuccessful ,2020,948,M
5018011,2020016402127157,Thane,0.0,0.0,Unsuccessful ,2020,948,M
5018012,2020016402126904,Thane,159.0,7.23,Successful ,2020,948,M
5018013,2020016402129423,Thane,0.0,0.0,Unsuccessful ,2020,948,M
5018014,2020016402126935,Thane,160.0,7.27,Successful ,2020,948,F
5018015,2020016402127761,Thane,0.0,0.0,Unsuccessful ,2020,948,M
5018016,2020016402194124,Thane,159.0,7.23,Successful ,2020,948,M
5019063,2020016402010363,Malvan,163.0,7.41,Successful ,2020,949,M
5019064,2019016401528434,Malvan,166.0,7.55,Successful ,2019,949,M
5019065,2020016402010297,Malvan,157.0,7.14,Successful ,2020,949,M
5019066,2020016402010371,Malvan,160.0,7.27,Successful ,2020,949,M
5019067,2020016402010966,Malvan,0.0,0.0,Unsuccessful ,2020,949,M
5019068,2020016402010684,Malvan,0.0,0.0,Unsuccessful ,2020,949,M
5019069,2020016402010533,Malvan,166.0,7.55,Successful ,2020,949,M
5019070,2020016402010935,Malvan,169.0,7.68,Successful ,2020,949,F
5019071,2020016402010316,Malvan,156.0,7.09,Successful ,2020,949,F
5018017,2020016402003251,Thane,162.0,7.36,Successful ,2020,982,M
5018018,2020016402005153,Thane,175.0,7.95,Successful ,2020,982,M
5018019,2020016402005203,Thane,172.0,7.82,Successful ,2020,982,M
5018020,2020016402003467,Thane,178.0,8.09,Successful ,2020,982,M
5018021,2019016402197643,Thane,193.0,8.77,Successful ,2019,982,M
5018022,2019016402197852,Thane,175.0,7.95,Successful ,2019,982,M
5018023,2019016402197322,Thane,160.0,7.27,Successful ,2019,982,M
5018024,2019016402198573,Thane,175.0,7.95,Successful ,2019,982,M
5018025,2019016402197674,Thane,179.0,8.14,Successful ,2019,982,M
5018026,2019016402198252,Thane,163.0,7.41,Successful ,2019,982,M
5018027,2019016402218854,Thane,184.0,8.36,Successful ,2019,982,M
5018028,2020016402003831,Thane,181.0,8.23,Successful ,2020,982,M
5018029,2019016402198341,Thane,178.0,8.09,Successful ,2019,982,M
5018030,2020016402005242,Thane,187.0,8.5,Successful ,2020,982,M
5018031,2018016401519322,Thane,0.0,0.0,Unsuccessful ,2018,982,M
5018032,2019016402197191,Thane,166.0,7.55,Successful ,2019,982,M
5018033,2020016402005176,Thane,190.0,8.64,Successful ,2020,982,M
5018034,2019016402197376,Thane,178.0,8.09,Successful ,2019,982,M
5018035,2019016402218862,Thane,164.0,7.45,Successful ,2019,982,M
5018036,2020016402005265,Thane,153.0,6.95,Successful ,2020,982,M
5018037,2020016402005273,Thane,154.0,7.0,Successful ,2020,982,M
5018038,2020016402003347,Thane,196.0,8.91,Successful ,2020,982,M
5018039,2019016402196984,Thane,166.0,7.55,Successful ,2019,982,M
5018040,2020016402003282,Thane,178.0,8.09,Successful ,2020,982,M
5018041,2019016402198124,Thane,184.0,8.36,Successful ,2019,982,M
5018042,2019016402197716,Thane,193.0,8.77,Successful ,2019,982,F
5018043,2020016402003386,Thane,160.0,7.27,Successful ,2020,982,M
5018044,2019016402197183,Thane,169.0,7.68,Successful ,2019,982,M
5018045,2019016402196992,Thane,193.0,8.77,Successful ,2019,982,F
5018046,2019016402197867,Thane,169.0,7.68,Successful ,2019,982,M
5018047,2019016402197891,Thane,178.0,8.09,Successful ,2019,982,M
5018048,2019016402198147,Thane,151.0,6.86,Successful ,2019,982,M
5018049,2018016401783006,Thane,0.0,0.0,Unsuccessful ,2018,982,M
5018050,2020016402003266,Thane,199.0,9.05,Successful ,2020,982,M
5018051,2019016402198074,Thane,0.0,0.0,Unsuccessful ,2019,982,M
5018052,2018016401782026,Thane,160.0,7.27,Successful ,2018,982,M
5018053,2019016402197724,Thane,172.0,7.82,Successful ,2019,982,M
5018054,2019016402197361,Thane,178.0,8.09,Successful ,2019,982,F
5018055,2019016402197515,Thane,181.0,8.23,Successful ,2019,982,F
5018056,2019016402197392,Thane,178.0,8.09,Successful ,2019,982,M
5018057,2019016402198291,Thane,193.0,8.77,Successful ,2019,982,M
5018058,2019016402197546,Thane,178.0,8.09,Successful ,2019,982,M
5018059,2020016402003363,Thane,178.0,8.09,Successful ,2020,982,F
5018060,2020016402004397,Thane,175.0,7.95,Successful ,2020,982,F
5018061,2019016402198542,Thane,175.0,7.95,Successful ,2019,982,M
5018062,2019016402218796,Thane,181.0,8.23,Successful ,2019,982,M
5018063,2019016402197585,Thane,178.0,8.09,Successful ,2019,982,F
5018064,2019016402197821,Thane,166.0,7.55,Successful ,2019,982,M
5018065,2020016402003661,Thane,0.0,0.0,Unsuccessful ,2020,982,M
5018066,2018016401782645,Thane,156.0,7.09,Successful ,2018,982,M
5018067,2018016401782796,Thane,181.0,8.23,Successful ,2018,982,M
5018068,2019016402198484,Thane,172.0,7.82,Successful ,2019,982,F
5018069,2019016402198194,Thane,166.0,7.55,Successful ,2019,982,M
5018070,2019016402198302,Thane,196.0,8.91,Successful ,2019,982,M
5018071,2019016402197956,Thane,196.0,8.91,Successful ,2019,982,F
5018072,2018016401783014,Thane,172.0,7.82,Successful ,2018,982,M
5018073,2019016402198043,Thane,181.0,8.23,Successful ,2019,982,M
5018074,2020016402005192,Thane,178.0,8.09,Successful ,2020,982,M
5018075,2019016402197682,Thane,181.0,8.23,Successful ,2019,982,M
5018076,2018016401782081,Thane,169.0,7.68,Successful ,2018,982,M
5018077,2019016402197651,Thane,181.0,8.23,Successful ,2019,982,M
5018078,2019016402197554,Thane,169.0,7.68,Successful ,2019,982,M
5018079,2019016402198097,Thane,199.0,9.05,Successful ,2019,982,M
5018080,2019016402197627,Thane,190.0,8.64,Successful ,2019,982,M
5018081,2019016402197473,Thane,196.0,8.91,Successful ,2019,982,M
5018082,2019016402197604,Thane,158.0,7.18,Successful ,2019,982,M
5018083,2019016402197384,Thane,185.0,8.41,Successful ,2019,982,M
5018084,2018016401782123,Thane,173.0,7.86,Successful ,2018,982,M
5018085,2019016402198221,Thane,196.0,8.91,Successful ,2019,982,M
5018086,2019016402198132,Thane,0.0,0.0,Unsuccessful ,2019,982,M
5018087,2019016402197875,Thane,169.0,7.68,Successful ,2019,982,M
5018088,2019016402218823,Thane,190.0,8.64,Successful ,2019,982,F
5018089,2019016402197612,Thane,175.0,7.95,Successful ,2019,982,M
5018090,2018016401782927,Thane,159.0,7.23,Successful ,2018,982,M
5018091,2019016402197233,Thane,199.0,9.05,Successful ,2019,982,M
5018092,2019016402198557,Thane,194.0,8.82,Successful ,2019,982,M
5018093,2019016402197167,Thane,217.0,9.86,Successful ,2019,982,F
5018094,2019016402197295,Thane,154.0,7.0,Successful ,2019,982,M
5018095,2018016401782115,Thane,172.0,7.82,Successful ,2018,982,M
5018096,2019016402197457,Thane,187.0,8.5,Successful ,2019,982,M
5018097,2019016402197345,Thane,157.0,7.14,Successful ,2019,982,M
5018098,2019016402218831,Thane,175.0,7.95,Successful ,2019,982,M
5018099,2019016402197264,Thane,185.0,8.41,Successful ,2019,982,M
5018100,2019016402197306,Thane,149.0,6.77,Successful ,2019,982,M
5018101,2019016402197202,Thane,179.0,8.14,Successful ,2019,982,M
5018102,2019016402197337,Thane,184.0,8.36,Successful ,2019,982,F
5018103,2019016402197995,Thane,165.0,7.5,Successful ,2019,982,M
5018104,2019016402197933,Thane,199.0,9.05,Successful ,2019,982,M
5018105,2018016401872973,Thane,170.0,7.73,Successful ,2018,982,F
5018106,2020016402005161,Thane,208.0,9.45,Successful ,2020,982,M
5018107,2019016402197411,Thane,181.0,8.23,Successful ,2019,982,M
5018108,2019016402197747,Thane,175.0,7.95,Successful ,2019,982,F
5018109,2019016402197805,Thane,178.0,8.09,Successful ,2019,982,M
5018110,2019016402197225,Thane,181.0,8.23,Successful ,2019,982,M
5018111,2019016402197844,Thane,178.0,8.09,Successful ,2019,982,M
5018112,2018016401782421,Thane,0.0,0.0,Unsuccessful ,2018,982,F
5018113,2019016402197836,Thane,190.0,8.64,Successful ,2019,982,M
5018114,2019016402197314,Thane,199.0,9.05,Successful ,2019,982,M
5018115,2019016402198356,Thane,175.0,7.95,Successful ,2019,982,M
5018116,2019016402218893,Thane,154.0,7.0,Successful ,2019,982,M
5018117,2019016402197496,Thane,175.0,7.95,Successful ,2019,982,M
5018118,2019016402197241,Thane,208.0,9.45,Successful ,2019,982,M
5018119,2019016402198325,Thane,205.0,9.32,Successful ,2019,982,M
5018120,2019016402197902,Thane,178.0,8.09,Successful ,2019,982,F
5018121,2019016402218815,Thane,183.0,8.32,Successful ,2019,982,M
5018122,2019016402218807,Thane,192.0,8.73,Successful ,2019,982,F
5018123,2019016402198186,Thane,126.0,5.73,Successful ,2019,982,M
5018124,2019016402197353,Thane,178.0,8.09,Successful ,2019,982,M
5018125,2019016402197883,Thane,178.0,8.09,Successful ,2019,982,M
5018126,2019016402197523,Thane,157.0,7.14,Successful ,2019,982,M
5018127,2019016402197465,Thane,164.0,7.45,Successful ,2019,982,M
5018128,2019016402197577,Thane,190.0,8.64,Successful ,2019,982,M
5018129,2019016402197426,Thane,162.0,7.36,Successful ,2019,982,M
5018130,2018016401783061,Thane,190.0,8.64,Successful ,2018,982,M
5018131,2020016402003572,Thane,0.0,0.0,Unsuccessful ,2020,982,M
5018132,2018016401782517,Thane,0.0,0.0,Unsuccessful ,2018,982,M
5018133,2019016402198333,Thane,184.0,8.36,Successful ,2019,982,M
5018134,2018016401782452,Thane,178.0,8.09,Successful ,2018,982,M
5018135,2020016402005234,Thane,196.0,8.91,Successful ,2020,982,F
5018136,2019016402218781,Thane,186.0,8.45,Successful ,2019,982,M
5018137,2019016402197434,Thane,190.0,8.64,Successful ,2019,982,M
5018138,2020016402005226,Thane,178.0,8.09,Successful ,2020,982,F
5018139,2019016402198453,Thane,166.0,7.55,Successful ,2019,982,M
5018140,2019016402197972,Thane,208.0,9.45,Successful ,2019,982,M
5018141,2019016402197593,Thane,187.0,8.5,Successful ,2019,982,M
5018142,2019016402198283,Thane,193.0,8.77,Successful ,2019,982,M
5018143,2019016402198012,Thane,199.0,9.05,Successful ,2019,982,M
5018144,2019016402218885,Thane,166.0,7.55,Successful ,2019,982,M
5018145,2019016402198027,Thane,187.0,8.5,Successful ,2019,982,F
5018146,2019016402198171,Thane,184.0,8.36,Successful ,2019,982,M
5018147,2019016402197531,Thane,205.0,9.32,Successful ,2019,982,M
5018148,2019016402198476,Thane,178.0,8.09,Successful ,2019,982,M
5018149,2019016402198082,Thane,178.0,8.09,Successful ,2019,982,M
5018150,2019016402197987,Thane,189.0,8.59,Successful ,2019,982,M
5018151,2019016402198066,Thane,182.0,8.27,Successful ,2019,982,M
5018152,2019016402197562,Thane,181.0,8.23,Successful ,2019,982,M
5018153,2019016402197481,Thane,202.0,9.18,Successful ,2019,982,M
5018154,2019016402198387,Thane,196.0,8.91,Successful ,2019,982,F
5018155,2019016402198004,Thane,199.0,9.05,Successful ,2019,982,M
5018156,2019016402197964,Thane,0.0,0.0,RR ,2019,982,M
5018157,2019016402198511,Thane,172.0,7.82,Successful ,2019,982,F
5018158,2019016402198317,Thane,181.0,8.23,Successful ,2019,982,M
5018159,2019016402197001,Thane,175.0,7.95,Successful ,2019,982,M
5018160,2019016402197016,Thane,181.0,8.23,Successful ,2019,982,M
5018161,2019016402198275,Thane,181.0,8.23,Successful ,2019,982,M
5018162,2019016402198406,Thane,0.0,0.0,RR ,2019,982,M
5018163,2019016402198526,Thane,190.0,8.64,Successful ,2019,982,F
5018164,2019016402198244,Thane,154.0,7.0,Successful ,2019,982,M
5019904,2019016402198101,Thane,199.0,9.05,Successful ,2019,982,F
5019422,2019016401774972,Uran,164.0,7.45,Successful ,2019,990,F
5019423,2018016400705637,Uran,181.0,8.23,Successful ,2018,990,M
5019424,2020016402161676,Uran,170.0,7.73,Successful ,2020,990,F
5019425,2019016401774666,Uran,187.0,8.5,Successful ,2019,990,M
5019426,2020016402161943,Uran,160.0,7.27,Successful ,2020,990,F
5019427,2019016401774554,Uran,153.0,6.95,Successful ,2019,990,F
5019428,2019016401774844,Uran,181.0,8.23,Successful ,2019,990,F
5019429,2019016401774496,Uran,0.0,0.0,Unsuccessful ,2019,990,M
5019430,2019016401774747,Uran,177.0,8.05,Successful ,2019,990,F
5019431,2019016401774674,Uran,174.0,7.91,Successful ,2019,990,M
5019432,2019016401774481,Uran,0.0,0.0,Unsuccessful ,2019,990,M
5019433,2019016401775147,Uran,175.0,7.95,Successful ,2019,990,M
5019434,2019016401774465,Uran,162.0,7.36,Successful ,2019,990,M
5019435,2019016401774577,Uran,169.0,7.68,Successful ,2019,990,M
5019436,2019016401774933,Uran,181.0,8.23,Successful ,2019,990,M
5019437,2019016401774651,Uran,168.0,7.64,Successful ,2019,990,M
5019438,2019016401775082,Uran,174.0,7.91,Successful ,2019,990,F
5019439,2019016401774507,Uran,146.0,6.64,Successful ,2019,990,F
5019440,2019016401774732,Uran,145.0,6.59,Successful ,2019,990,M
5019441,2019016401775043,Uran,202.0,9.18,Successful ,2019,990,F
5019442,2019016401774604,Uran,149.0,6.77,Successful ,2019,990,M
5019443,2020016402161146,Uran,0.0,0.0,Unsuccessful ,2020,990,M
5019444,2020016402161363,Uran,190.0,8.64,Successful ,2020,990,F
5019445,2019016401774635,Uran,171.0,7.77,Successful ,2019,990,M
5019446,2020016402167247,Uran,178.0,8.09,Successful ,2020,990,M
5019447,2019016401775213,Uran,154.0,7.0,Successful ,2019,990,F
5019448,2020016402166492,Uran,155.0,7.05,Successful ,2020,990,M
5019449,2019016401774883,Uran,173.0,7.86,Successful ,2019,990,F
5019450,2019016401774612,Uran,181.0,8.23,Successful ,2019,990,M
5019451,2019016401774701,Uran,160.0,7.27,Successful ,2019,990,M
5019452,2019016401774716,Uran,169.0,7.68,Successful ,2019,990,M
5019453,2019016402174106,Uran,181.0,8.23,Successful ,2019,990,M
5019454,2019016401775155,Uran,198.0,9.0,Successful ,2019,990,M
5019455,2019016401775171,Uran,149.0,6.77,Successful ,2019,990,M
5019456,2019016401774593,Uran,0.0,0.0,Unsuccessful ,2019,990,M
5019457,2019016401774902,Uran,0.0,0.0,Unsuccessful ,2019,990,F
5019458,2019016401774724,Uran,187.0,8.5,Successful ,2019,990,M
5019459,2019016401774852,Uran,162.0,7.36,Successful ,2019,990,M
5019460,2019016401775074,Uran,199.0,9.05,Successful ,2019,990,M
5019461,2019016401774995,Uran,177.0,8.05,Successful ,2019,990,M
5019462,2018016400705885,Uran,163.0,7.41,Successful ,2018,990,M
5019463,2019016401774805,Uran,153.0,6.95,Successful ,2019,990,M
5019464,2019016401775163,Uran,0.0,0.0,Unsuccessful ,2019,990,F
5019465,2019016401774682,Uran,0.0,0.0,Unsuccessful ,2019,990,M
5019466,2019016401774875,Uran,203.0,9.23,Successful ,2019,990,F
5019467,2019016401774771,Uran,174.0,7.91,Successful ,2019,990,M
5019468,2019016401774891,Uran,190.0,8.64,Successful ,2019,990,F
5019469,2020016402163161,Uran,0.0,0.0,Unsuccessful ,2020,990,M
5019470,2020016402161405,Uran,145.0,6.59,Successful ,2020,990,M
5019471,2019016401774763,Uran,150.0,6.82,Successful ,2019,990,F
5019472,2019016401775027,Uran,150.0,6.82,Successful ,2019,990,F
5019473,2019016401774643,Uran,163.0,7.41,Successful ,2019,990,M
5019474,2019016401774836,Uran,175.0,7.95,Successful ,2019,990,M
5019475,2019016401774627,Uran,156.0,7.09,Successful ,2019,990,M
5019476,2019016401774813,Uran,178.0,8.09,Successful ,2019,990,M
5019477,2020016402162834,Uran,160.0,7.27,Successful ,2020,990,M
5019478,2019016401774794,Uran,169.0,7.68,Successful ,2019,990,M
5019479,2019016401774941,Uran,181.0,8.23,Successful ,2019,990,M
5019480,2019016401775051,Uran,157.0,7.14,Successful ,2019,990,M
5019481,2020016402161154,Uran,163.0,7.41,Successful ,2020,990,M
5019482,2018016400705533,Uran,168.0,7.64,Successful ,2018,990,M
5019483,2019016401774697,Uran,0.0,0.0,Unsuccessful ,2019,990,F
5019484,2020016402163137,Uran,0.0,0.0,Unsuccessful ,2020,990,M
5019485,2018016400704971,Uran,159.0,7.23,Successful ,2018,990,M
5019486,2019016401774786,Uran,166.0,7.55,Successful ,2019,990,F
5019487,2019016401775004,Uran,147.0,6.68,Successful ,2019,990,M
5019488,2019016401775186,Uran,164.0,7.45,Successful ,2019,990,M
5019489,2020016402163412,Uran,143.0,6.5,Successful ,2020,990,F
5019490,2019016401775132,Uran,152.0,6.91,Successful ,2019,990,M
5019491,2019016401774987,Uran,0.0,0.0,Unsuccessful ,2019,990,M
5019492,2018016400704224,Uran,166.0,7.55,Successful ,2018,990,M
5019493,2019016401775012,Uran,202.0,9.18,Successful ,2019,990,F
5019494,2017016402225001,Uran,0.0,0.0,Unsuccessful ,2017,990,M
5020087,2019016401648625,Uran,0.0,0.0,RR ,2019,990,M
5020088,2019016401592871,Uran,0.0,0.0,RR ,2019,990,F
5019072,2019016402351783,Wada,150.0,6.82,Successful ,2019,991,M
5019073,2020016402246651,Wada,0.0,0.0,Unsuccessful ,2020,991,F
5019074,2020016402245237,Wada,0.0,0.0,Unsuccessful ,2020,991,M
5019075,2020016402247171,Wada,161.0,7.32,Successful ,2020,991,M
5019076,2020016402247027,Wada,174.0,7.91,Successful ,2020,991,M
5019077,2020016402246763,Wada,182.0,8.27,Successful ,2020,991,F
5019078,2020016402246925,Wada,157.0,7.14,Successful ,2020,991,F
5019079,2020016402246852,Wada,140.0,6.36,Successful ,2020,991,F
5019080,2020016402246666,Wada,145.0,6.59,Successful ,2020,991,M
5019081,2017016401568495,Wada,0.0,0.0,Unsuccessful ,2017,991,F
5019082,2020016402247132,Wada,156.0,7.09,Successful ,2020,991,F
5019083,2020016402247252,Wada,159.0,7.23,Successful ,2020,991,M
5019084,2020016402246813,Wada,0.0,0.0,Unsuccessful ,2020,991,M
5019085,2020016402246724,Wada,177.0,8.05,Successful ,2020,991,M
5019086,2020016402246964,Wada,137.0,6.23,Successful ,2020,991,M
5019087,2020016402245187,Wada,0.0,0.0,Unsuccessful ,2020,991,M
5019088,2020016402246682,Wada,186.0,8.45,Successful ,2020,991,F
5019089,2020016402247244,Wada,148.0,6.73,Successful ,2020,991,M
5019090,2020016402246987,Wada,0.0,0.0,Unsuccessful ,2020,991,M
5019091,2020016402246956,Wada,153.0,6.95,Successful ,2020,991,M
5019092,2019016402352144,Wada,188.0,8.55,Successful ,2019,991,F
5019093,2019016402351752,Wada,194.0,8.82,Successful ,2019,991,M
5019094,2020016402246697,Wada,147.0,6.68,Successful ,2020,991,F
5019095,2020016402246747,Wada,158.0,7.18,Successful ,2020,991,F
5019096,2020016402246643,Wada,150.0,6.82,Successful ,2020,991,F
